Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,Concierge,Jogging Trail,Play Room,Storage Space,Furnishing_Fully Furnished,Furnishing_Semi Furnished,Furnishing_Unfurnished
15000.0,36.5,0,1,1.0,0.0,0,0,4.3,66.5,0,0,1,1,0,1,1,0,0,0.0,0.0,1.0
8000.0,16.0,0,1,0.0,0.0,0,0,4.3,66.5,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
18000.0,36.5,0,1,1.0,0.0,0,0,3.6,20.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
55000.0,61.0,1,1,1.0,0.0,1,1,4.3,23.0,1,1,1,1,0,1,1,1,0,1.0,0.0,0.0
13000.0,23.0,0,1,1.0,0.0,0,0,4.0,23.0,0,0,1,1,1,1,1,0,0,0.0,0.0,1.0
17000.0,21.0,0,1,1.0,0.0,0,0,4.3,66.5,1,0,1,0,1,0,1,0,0,1.0,0.0,0.0
31000.0,67.0,2,1,1.0,0.0,0,1,4.8,16.0,1,1,1,1,0,1,0,0,0,0.0,0.0,1.0
25000.0,36.0,0,1,1.0,0.0,0,1,4.0,23.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
22000.0,33.0,1,1,1.0,0.0,0,1,4.4,265.0,1,1,1,1,0,1,0,1,0,0.0,1.0,0.0
17000.0,21.0,0,1,1.0,0.0,0,0,3.9,87.0,1,0,1,1,0,1,0,0,0,1.0,0.0,0.0
43000.0,49.0,1,1,1.0,1.0,0,1,4.4,37.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
25000.0,26.0,0,1,1.0,1.0,0,1,4.0,23.0,1,1,1,1,1,1,0,1,1,1.0,0.0,0.0
24880.0,28.0,1,1,1.0,0.0,1,1,4.6,16.0,1,1,1,1,0,1,1,1,0,1.0,0.0,0.0
45000.0,66.0,2,1,1.0,1.0,0,0,4.3,66.5,1,0,1,1,0,1,1,0,1,1.0,0.0,0.0
60000.0,64.0,2,1,1.0,1.0,1,1,4.4,37.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
22000.0,22.0,0,1,1.0,1.0,0,0,5.0,6.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
40000.0,78.0,2,2,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
45000.0,63.0,2,3,1.0,1.0,0,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
25000.0,36.0,1,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
28000.0,36.0,1,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
25000.0,28.0,1,1,1.0,1.0,1,1,4.7,185.0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0
42000.0,78.0,2,2,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
42000.0,63.0,2,2,1.0,1.0,1,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
35000.0,63.0,2,2,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0
20000.0,28.0,0,1,1.0,0.0,0,0,4.5,152.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
65000.0,62.0,1,1,1.0,0.0,1,0,4.3,66.5,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0
16000.0,20.0,0,1,1.0,1.0,0,0,3.9,87.0,1,0,1,1,0,1,0,0,1,0.0,0.0,1.0
30000.0,27.0,0,1,1.0,1.0,1,0,4.4,25.0,1,0,1,1,1,1,1,1,1,1.0,0.0,0.0
18000.0,23.0,0,1,1.0,0.0,0,0,4.0,23.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
22000.0,40.0,1,1,1.0,0.0,0,1,4.4,165.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
18000.0,23.0,0,1,1.0,1.0,0,0,4.0,23.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
23000.0,20.0,0,1,1.0,0.0,0,0,3.9,87.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
55000.0,170.0,3,3,1.0,1.0,1,1,4.6,122.0,1,1,1,0,0,0,1,0,1,1.0,0.0,0.0
42000.0,78.0,2,3,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
40000.0,47.0,1,1,1.0,1.0,1,0,4.0,3.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
15000.0,18.0,0,1,1.0,0.0,0,0,4.3,66.5,1,1,1,0,0,1,1,0,0,1.0,0.0,0.0
18000.0,36.5,0,1,1.0,0.0,0,0,5.0,2.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
9500.0,15.0,0,1,0.0,0.0,1,0,4.0,4.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
37000.0,42.0,1,1,1.0,0.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0
17000.0,36.5,0,1,1.0,0.0,0,0,4.3,66.5,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0
65000.0,170.0,3,3,1.0,1.0,1,1,4.6,122.0,1,1,1,0,0,0,1,1,1,0.0,1.0,0.0
25000.0,32.0,0,1,1.0,0.0,0,0,4.3,23.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
47000.0,61.0,1,1,1.0,1.0,0,1,4.3,23.0,1,0,1,1,1,1,1,0,1,1.0,0.0,0.0
29000.0,32.0,0,1,1.0,0.0,0,0,4.3,23.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
36000.0,200.0,4,2,0.0,1.0,1,1,4.3,66.5,0,0,0,0,1,0,0,0,1,0.0,0.0,1.0
25000.0,56.0,2,2,1.0,0.0,0,1,4.5,75.0,1,1,1,1,1,0,1,1,0,0.0,0.0,1.0
28000.0,32.0,0,1,1.0,0.0,0,0,4.4,44.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
20000.0,22.0,0,1,1.0,0.0,0,1,4.0,23.0,1,0,0,1,0,1,0,0,0,0.0,1.0,0.0
35000.0,49.0,1,1,1.0,1.0,0,1,4.4,25.0,1,0,1,1,0,1,1,0,1,0.0,0.0,1.0
90000.0,113.0,3,3,1.0,1.0,1,1,4.4,37.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
22000.0,22.0,0,1,1.0,0.0,0,0,4.0,23.0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0
15000.0,20.0,0,1,1.0,1.0,0,0,4.5,152.0,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0
30000.0,46.0,1,1,1.0,0.0,0,0,4.0,11.0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
35000.0,58.0,2,1,1.0,0.0,1,1,4.5,75.0,1,0,0,1,0,1,0,0,0,0.0,0.0,1.0
25000.0,57.0,1,1,1.0,0.0,0,0,4.3,66.5,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
20000.0,35.0,1,1,1.0,0.0,0,0,4.0,23.0,1,0,1,1,0,1,1,0,0,0.0,0.0,1.0
35000.0,55.0,2,1,1.0,0.0,1,1,4.6,151.0,1,1,1,1,1,0,1,0,0,0.0,0.0,1.0
20000.0,25.0,0,1,1.0,0.0,0,1,4.7,3.0,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0
28000.0,36.0,1,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
23000.0,34.0,0,1,1.0,0.0,0,0,4.3,66.5,1,0,1,1,1,1,0,0,0,0.0,1.0,0.0
21000.0,21.0,0,1,0.0,0.0,0,0,4.2,19.0,1,0,0,1,1,0,0,0,0,1.0,0.0,0.0
14000.0,21.0,0,1,1.0,0.0,0,0,4.3,66.5,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0
28000.0,35.0,1,1,1.0,1.0,0,1,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
26000.0,66.5,2,1,1.0,0.0,0,1,4.8,16.0,1,1,0,0,0,1,0,0,0,0.0,0.0,1.0
21000.0,23.6,0,1,0.0,1.0,0,0,4.0,23.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
25000.0,55.0,2,1,1.0,1.0,1,1,4.7,185.0,1,1,1,1,0,1,0,0,1,0.0,0.0,1.0
24000.0,36.0,1,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0
55000.0,61.0,1,1,1.0,0.0,1,1,4.3,66.5,1,1,1,1,0,0,1,1,0,1.0,0.0,0.0
40000.0,80.0,2,3,1.0,1.0,1,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
28000.0,33.0,1,1,1.0,0.0,0,0,4.5,152.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
16000.0,24.0,0,1,1.0,0.0,0,0,4.2,301.0,1,0,1,1,0,1,1,0,0,0.0,1.0,0.0
25000.0,30.0,2,1,1.0,0.0,1,0,4.2,85.0,1,1,1,0,0,1,1,0,0,1.0,0.0,0.0
65000.0,84.0,2,2,1.0,1.0,1,1,4.4,37.0,1,1,1,1,1,1,0,1,1,0.0,0.0,1.0
15000.0,20.1,1,1,1.0,0.0,0,1,4.0,3.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
25000.0,32.0,0,1,1.0,0.0,0,0,4.4,44.0,1,1,1,1,1,1,1,0,0,1.0,0.0,0.0
21000.0,22.0,0,1,1.0,0.0,0,0,4.0,23.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
85000.0,90.0,2,3,1.0,1.0,1,1,4.4,44.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
16000.0,19.0,0,1,1.0,0.0,0,0,4.3,66.5,1,0,0,0,0,1,0,1,0,1.0,0.0,0.0
25000.0,32.0,0,1,1.0,0.0,0,0,4.3,23.0,1,0,1,1,0,1,1,1,0,1.0,0.0,0.0
35000.0,55.0,2,1,1.0,0.0,1,1,5.0,1.0,1,1,1,1,1,0,0,1,0,0.0,0.0,1.0
5000.0,23.5,1,1,1.0,0.0,0,0,4.6,16.0,1,1,1,1,1,1,1,0,0,1.0,0.0,0.0
38500.0,48.0,1,1,1.0,0.0,1,0,4.0,3.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
21000.0,21.0,0,1,1.0,0.0,0,0,4.5,152.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
22000.0,40.0,1,1,1.0,0.0,0,0,4.4,165.0,1,0,1,1,1,1,1,1,0,0.0,0.0,1.0
8000.0,22.0,0,1,1.0,0.0,0,1,4.3,66.5,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
17000.0,24.0,0,1,0.0,0.0,0,0,3.7,365.0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
21000.0,21.0,0,1,1.0,0.0,0,0,4.3,66.5,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0
15000.0,22.0,0,1,0.0,0.0,1,0,4.0,23.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
27000.0,38.0,1,1,1.0,1.0,1,1,4.3,65.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
60000.0,116.0,3,2,0.0,0.0,1,0,3.8,65.0,1,0,1,1,0,1,1,0,0,0.0,1.0,0.0
13000.0,22.4,0,1,1.0,0.0,0,0,4.4,265.0,1,0,0,1,0,1,0,0,0,0.0,0.0,1.0
16000.0,24.0,1,1,1.0,0.0,0,0,4.3,66.5,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
38000.0,61.0,1,1,1.0,0.0,0,1,4.3,23.0,1,1,1,1,1,1,1,1,0,0.0,0.0,1.0
18000.0,23.0,0,1,1.0,0.0,0,0,4.0,23.0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0
20000.0,34.0,1,1,1.0,0.0,0,0,4.0,23.0,1,0,1,1,0,1,1,0,0,0.0,0.0,1.0
18000.0,22.0,0,1,0.0,0.0,0,0,4.2,185.0,1,1,1,1,1,1,0,0,0,1.0,0.0,0.0
22000.0,33.0,1,1,1.0,0.0,0,0,4.5,152.0,1,0,1,1,0,1,1,0,0,0.0,1.0,0.0
16000.0,22.0,0,1,1.0,0.0,0,0,4.0,23.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
15000.0,21.0,0,1,1.0,0.0,0,0,4.3,66.5,1,0,1,0,0,1,1,0,0,1.0,0.0,0.0
22000.0,28.0,1,1,1.0,0.0,0,0,4.7,185.0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0
25000.0,22.0,0,1,1.0,0.0,0,0,4.2,19.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
10500.0,33.0,2,1,1.0,1.0,1,0,4.3,66.5,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0
40000.0,50.0,2,1,1.0,0.0,0,0,4.3,27.0,1,0,1,1,0,1,0,0,0,1.0,0.0,0.0
21000.0,25.0,0,1,1.0,1.0,0,0,4.3,66.5,1,0,0,1,0,1,1,0,1,1.0,0.0,0.0
15000.0,18.0,0,1,1.0,1.0,0,0,4.3,66.5,1,0,1,0,1,1,1,0,1,1.0,0.0,0.0
25000.0,32.0,0,1,1.0,0.0,0,0,4.4,44.0,1,1,1,1,1,1,1,0,0,0.0,1.0,0.0
25000.0,32.0,0,1,1.0,0.0,0,0,4.3,23.0,1,0,1,1,0,1,1,1,0,0.0,1.0,0.0
18000.0,31.0,1,1,1.0,0.0,0,1,4.0,3.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
65000.0,65.0,1,2,1.0,0.0,0,0,4.5,152.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
18000.0,21.58,0,1,1.0,0.0,0,0,4.3,396.0,1,0,1,0,1,1,0,0,0,1.0,0.0,0.0
20000.0,30.0,0,1,1.0,0.0,0,1,4.3,66.5,1,0,1,1,1,1,1,1,0,1.0,0.0,0.0
15000.0,18.0,0,1,1.0,0.0,1,0,4.2,85.0,1,0,1,0,0,1,0,0,0,1.0,0.0,0.0
35000.0,40.0,1,1,1.0,0.0,0,0,4.5,152.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
37000.0,48.5,2,1,1.0,0.0,0,1,4.7,185.0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
30000.0,44.0,1,1,1.0,0.0,0,1,5.0,2.0,1,1,1,1,0,1,1,1,0,1.0,0.0,0.0
20000.0,36.0,1,1,1.0,0.0,0,0,4.4,34.0,0,0,1,0,1,1,0,0,0,1.0,0.0,0.0
12000.0,25.0,0,1,0.0,0.0,0,0,4.3,66.5,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
13000.0,22.0,0,1,1.0,0.0,0,0,4.0,23.0,1,1,1,1,0,1,0,0,0,0.0,0.0,1.0
18000.0,22.0,0,1,0.0,0.0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
20000.0,29.0,0,1,1.0,0.0,0,0,4.3,66.5,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
60000.0,95.0,3,3,0.0,0.0,0,0,4.6,91.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
25000.0,28.0,0,1,1.0,0.0,1,1,4.2,26.0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0
23000.0,30.0,0,1,1.0,0.0,0,1,4.3,66.5,1,0,1,1,0,1,1,1,0,1.0,0.0,0.0
22000.0,32.0,0,1,1.0,0.0,0,0,4.3,66.5,1,0,0,1,0,0,0,1,0,0.0,0.0,1.0
25000.0,36.0,1,1,1.0,0.0,0,0,4.0,23.0,1,0,1,1,0,1,1,0,0,0.0,1.0,0.0
29000.0,32.0,0,1,1.0,0.0,1,0,4.4,44.0,1,1,1,1,0,1,1,1,0,1.0,0.0,0.0
60000.0,110.0,2,2,1.0,1.0,1,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
47000.0,69.5,3,3,1.0,0.0,0,1,5.0,2.0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0
28000.0,36.0,0,1,1.0,0.0,1,0,4.0,11.0,1,1,1,1,0,1,1,1,0,1.0,0.0,0.0
25000.0,57.0,2,1,1.0,0.0,0,1,4.3,65.0,1,0,1,1,0,1,0,0,0,0.0,0.0,1.0
30000.0,42.0,1,1,1.0,1.0,0,0,4.6,1872.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
25000.0,45.0,1,1,1.0,0.0,0,0,4.3,66.5,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
15000.0,21.0,0,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0
52000.0,71.0,2,3,1.0,1.0,1,1,4.3,66.5,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0
45000.0,85.0,2,3,1.0,0.0,0,1,5.0,2.0,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0
14000.0,20.0,0,1,1.0,0.0,0,1,4.3,66.5,1,0,1,1,1,1,1,1,0,0.0,0.0,1.0
61500.0,60.0,1,1,1.0,0.0,1,1,4.3,66.5,1,1,1,1,0,1,1,1,0,1.0,0.0,0.0
50000.0,60.0,1,1,1.0,0.0,0,0,4.3,23.0,1,1,1,1,0,0,0,1,0,1.0,0.0,0.0
25000.0,42.0,1,1,0.0,0.0,0,0,5.0,2.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
40000.0,45.0,2,2,1.0,0.0,0,0,4.3,66.5,1,0,1,1,0,1,0,1,0,1.0,0.0,0.0
28000.0,30.0,1,1,1.0,1.0,1,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
35000.0,73.0,2,2,1.0,1.0,1,0,4.3,66.5,0,1,1,1,1,1,1,1,1,1.0,0.0,0.0
19000.0,43.5,0,1,1.0,0.0,0,0,4.3,66.5,1,0,1,1,0,1,0,0,0,0.0,0.0,1.0
55000.0,87.0,2,2,1.0,1.0,1,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
22000.0,41.0,1,1,1.0,0.0,0,1,4.3,65.0,1,1,1,1,1,1,1,0,0,0.0,1.0,0.0
20000.0,21.0,0,1,1.0,0.0,0,0,3.9,87.0,1,0,1,1,1,1,0,0,0,1.0,0.0,0.0
20000.0,36.0,1,1,1.0,0.0,0,1,4.1,83.0,1,1,1,1,1,1,1,1,0,0.0,0.0,1.0
16000.0,25.0,0,1,1.0,0.0,0,0,4.4,4116.0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0
25000.0,32.0,0,1,1.0,0.0,0,0,4.4,44.0,1,0,1,1,0,1,0,0,0,1.0,0.0,0.0
18000.0,23.0,0,1,1.0,1.0,0,0,4.7,26.0,1,1,1,1,1,1,1,0,1,1.0,0.0,0.0
33000.0,47.96,2,1,0.0,0.0,0,0,4.0,23.0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0
53000.0,81.5,3,2,1.0,0.0,1,1,4.7,185.0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
35000.0,40.0,2,1,1.0,0.0,1,1,4.3,375.0,1,0,1,1,0,0,0,0,0,0.0,1.0,0.0
23000.0,28.0,1,1,1.0,0.0,0,0,4.3,66.5,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
20000.0,38.0,1,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
23000.0,33.0,0,1,1.0,1.0,1,0,4.4,120.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
27000.0,23.0,1,1,1.0,0.0,0,1,4.6,16.0,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0
15000.0,20.0,0,1,1.0,0.0,0,0,4.2,85.0,1,1,1,0,0,1,1,0,0,1.0,0.0,0.0
22000.0,26.4,1,1,1.0,0.0,0,1,4.3,86.0,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0
18000.0,36.5,0,0,1.0,0.0,0,0,4.6,1872.0,0,0,1,1,0,1,0,0,0,1.0,0.0,0.0
45000.0,72.9,2,2,1.0,1.0,0,0,4.3,66.5,1,1,1,1,1,1,0,1,1,1.0,0.0,0.0
75000.0,88.0,2,2,1.0,0.0,1,0,4.3,66.5,1,1,1,1,0,0,0,1,0,1.0,0.0,0.0
22000.0,22.0,0,1,1.0,0.0,0,0,4.2,19.0,1,1,1,1,1,0,0,0,0,1.0,0.0,0.0
50000.0,82.0,3,2,1.0,0.0,1,1,4.5,75.0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
40000.0,49.0,1,1,1.0,1.0,1,1,4.4,37.0,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
88000.0,228.0,3,5,1.0,1.0,1,0,4.3,66.5,0,1,1,1,1,1,1,1,1,0.0,1.0,0.0
22000.0,29.0,0,1,1.0,1.0,1,0,4.3,66.5,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
26000.0,56.0,2,1,1.0,0.0,0,1,4.7,185.0,1,0,1,1,0,1,1,0,0,0.0,0.0,1.0
12500.0,25.0,0,1,0.0,1.0,0,0,4.3,66.5,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
15000.0,22.0,0,1,1.0,0.0,0,0,5.0,6.0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0
15000.0,24.0,1,1,1.0,0.0,0,0,5.0,1.0,1,1,1,0,0,1,0,0,0,1.0,0.0,0.0
18000.0,26.0,0,1,0.0,0.0,0,0,4.0,23.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
36000.0,44.0,1,1,1.0,1.0,1,0,4.0,23.0,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
30000.0,32.0,0,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
30000.0,54.0,2,1,1.0,1.0,0,1,4.5,117.0,1,1,1,1,0,1,0,1,1,1.0,0.0,0.0
23000.0,32.0,0,1,1.0,1.0,0,0,4.4,44.0,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
25000.0,36.0,1,1,1.0,1.0,0,0,4.5,152.0,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
18000.0,22.0,0,1,1.0,0.0,0,0,5.0,6.0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0
16000.0,23.0,0,1,1.0,0.0,0,0,4.3,396.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
23000.0,35.0,1,1,1.0,0.0,0,0,4.5,152.0,1,0,1,1,1,1,1,0,0,0.0,1.0,0.0
25000.0,36.0,1,1,1.0,0.0,0,1,4.3,192.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
33000.0,64.0,2,2,0.0,0.0,0,0,4.6,91.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
18000.0,22.4,0,1,1.0,1.0,0,0,4.3,66.5,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
25500.0,41.5,1,1,1.0,1.0,1,1,4.5,75.0,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
50000.0,70.0,2,2,1.0,1.0,0,1,4.5,75.0,1,1,1,1,0,1,0,0,1,1.0,0.0,0.0
35000.0,37.0,1,1,1.0,0.0,0,0,4.5,152.0,1,0,1,1,1,1,1,0,0,1.0,0.0,0.0
35000.0,37.54,1,1,1.0,1.0,1,1,3.5,2.0,1,0,1,1,1,1,0,0,1,1.0,0.0,0.0
15000.0,22.0,0,1,1.0,0.0,0,0,4.3,66.5,1,1,1,1,0,1,1,0,0,0.0,1.0,0.0
75000.0,85.0,3,3,0.0,0.0,0,0,4.8,16.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
18000.0,28.0,0,1,1.0,0.0,0,1,5.0,2.0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0
17000.0,33.0,0,1,1.0,0.0,0,0,4.3,66.5,1,1,1,1,0,0,1,0,0,0.0,1.0,0.0
25000.0,56.0,1,1,1.0,0.0,0,1,4.3,66.5,1,1,1,1,1,1,1,1,0,0.0,0.0,1.0
50000.0,69.5,2,3,1.0,1.0,0,1,4.3,66.5,1,1,1,1,0,1,1,1,1,1.0,0.0,0.0
26000.0,27.0,0,1,1.0,0.0,1,0,4.4,37.0,1,0,0,1,1,1,1,0,0,1.0,0.0,0.0
45000.0,150.0,3,2,1.0,1.0,1,1,5.0,3.0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0
17000.0,27.0,1,1,1.0,0.0,0,0,4.3,66.5,1,0,1,1,0,1,1,0,0,0.0,1.0,0.0
45000.0,68.0,2,3,1.0,0.0,0,1,4.3,66.5,1,1,1,1,0,1,1,1,0,1.0,0.0,0.0
30000.0,35.0,1,1,1.0,0.0,0,0,4.5,152.0,1,1,0,1,0,1,1,0,0,1.0,0.0,0.0
42000.0,68.0,1,1,1.0,0.0,1,1,4.5,33.0,1,1,1,1,0,1,0,0,0,0.0,1.0,0.0
36000.0,43.0,1,1,1.0,0.0,0,0,4.0,23.0,1,0,1,1,0,1,1,0,0,1.0,0.0,0.0
27000.0,35.0,1,1,1.0,0.0,0,0,4.5,152.0,1,1,1,1,0,1,1,1,0,1.0,0.0,0.0
75000.0,96.0,3,2,1.0,0.0,1,1,4.4,37.0,1,0,0,1,0,1,0,0,0,0.0,0.0,1.0
20000.0,37.0,1,1,1.0,1.0,0,1,4.4,11.0,0,1,1,1,1,1,1,1,1,1.0,0.0,0.0
40000.0,77.0,3,2,1.0,0.0,1,0,4.6,1872.0,1,0,0,1,0,1,0,0,0,1.0,0.0,0.0
18000.0,27.5,1,1,1.0,0.0,1,1,4.7,185.0,1,0,1,1,0,1,0,0,0,0.0,0.0,1.0
40000.0,39.0,1,1,0.0,0.0,0,0,4.1,31.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
16000.0,19.0,0,1,1.0,0.0,0,0,4.3,66.5,1,0,0,0,0,1,0,1,0,1.0,0.0,0.0
80000.0,138.0,3,3,1.0,1.0,1,0,4.1,43.0,1,1,1,1,1,0,1,0,1,1.0,0.0,0.0
18000.0,22.5,0,1,1.0,0.0,0,0,4.3,66.5,1,0,1,1,1,1,1,1,0,0.0,0.0,1.0
20000.0,43.0,1,1,1.0,0.0,0,1,4.3,66.5,1,0,1,1,0,1,1,1,0,1.0,0.0,0.0
15000.0,24.0,1,1,1.0,0.0,0,0,4.4,14925.0,1,1,1,0,0,1,1,0,0,1.0,0.0,0.0
15000.0,21.0,0,1,1.0,1.0,0,0,4.2,60.0,1,1,1,0,1,1,1,1,1,1.0,0.0,0.0
35000.0,57.0,2,1,1.0,0.0,1,1,4.8,16.0,1,1,1,1,0,1,1,0,0,0.0,0.0,1.0
35000.0,56.0,2,1,1.0,1.0,1,1,4.5,117.0,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0
25000.0,38.0,1,1,1.0,0.0,1,0,4.3,66.5,1,1,1,1,0,1,0,0,0,1.0,0.0,0.0
70000.0,88.0,2,3,1.0,0.0,0,1,3.8,17.0,1,0,1,1,1,1,0,1,0,0.0,1.0,0.0
18000.0,21.92,0,1,1.0,0.0,0,1,4.3,32.0,1,0,1,1,1,1,1,1,0,1.0,0.0,0.0
30000.0,45.0,1,2,1.0,1.0,0,0,4.3,66.5,1,0,1,1,0,1,1,1,1,1.0,0.0,0.0
18000.0,28.69,2,1,1.0,0.0,0,0,4.3,66.5,1,1,1,0,0,0,1,0,0,1.0,0.0,0.0
